contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,expirationDate,T,impliedVolatilityNoAssumptions,moneyness
MSFT260116C00640000,2025-06-25 16:21:36+00:00,640.0,1.91,1.98,2.05,0.3399999,21.656046,12.0,745.0,0.21646901702880855,False,REGULAR,USD,2026-01-16,205.04166666666424,-6.032956006337267,1.3000995678861609
MSFT260116C00660000,2025-06-25 19:42:59+00:00,660.0,1.27,1.26,1.7,0.15999997,14.414411,10.0,704.0,0.22718057983398435,False,REGULAR,USD,2026-01-16,205.04166666666424,-5.93530080883826,1.3407276793826035
MSFT260116C00665000,2025-06-25 14:53:54+00:00,665.0,1.13,1.13,1.2,0.13,13.0,6.0,123.0,0.21741505249023438,False,REGULAR,USD,2026-01-16,205.04166666666424,-5.956448090938479,1.350884707256714
MSFT260116C00670000,2025-06-24 18:24:04+00:00,670.0,0.93,1.01,1.07,0.0,0.0,2.0,265.0,0.21741505249023438,False,REGULAR,USD,2026-01-16,205.04166666666424,-6.060970455385692,1.3610417351308248
MSFT260116C00675000,2025-06-24 16:02:49+00:00,675.0,0.82,0.67,0.96,0.0,0.0,488.0,1216.0,0.2176591906738281,False,REGULAR,USD,2026-01-16,205.04166666666424,-6.557443620672067,1.3711987630049354
MSFT260116C00680000,2025-06-25 19:41:57+00:00,680.0,0.79,0.8,0.86,0.09000003,12.857148,5.0,1645.0,0.2178422943115234,False,REGULAR,USD,2026-01-16,205.04166666666424,-11.309003901024944,1.381355790879046
MSFT260116C00685000,2025-06-25 19:26:26+00:00,685.0,0.68,0.71,0.77,0.110000014,19.298248,1.0,294.0,0.2180253979492187,False,REGULAR,USD,2026-01-16,205.04166666666424,572801125497.3522,1.3915128187531567
MSFT260116C00690000,2025-06-24 17:00:14+00:00,690.0,0.64,0.63,0.69,0.050000012,8.474578,1.0,162.0,0.21826953613281247,False,REGULAR,USD,2026-01-16,205.04166666666424,-3419628.666013187,1.4016698466272672
MSFT260116C00695000,2025-06-25 14:35:53+00:00,695.0,0.57,0.55,0.61,0.09,18.75,7.0,289.0,0.2180253979492187,False,REGULAR,USD,2026-01-16,205.04166666666424,-7.028821772580824e+21,1.411826874501378
MSFT260116C00700000,2025-06-25 19:53:15+00:00,700.0,0.5,0.49,0.5,0.08000001,19.047623,73.0,5625.0,0.21558401611328126,False,REGULAR,USD,2026-01-16,205.04166666666424,4.650880996917719e+214,1.4219839023754886
MSFT260320C00175000,2025-06-20 15:08:01+00:00,175.0,308.32,319.35,322.75,0.0,0.0,1.0,21.0,0.7344997253417969,True,REGULAR,USD,2026-03-20,268.0,-3.22966652933405,0.35549597559387214
MSFT260320C00185000,2025-04-23 18:52:24+00:00,185.0,196.73,268.6,272.75,0.0,0.0,,11.0,1.0000000000000003e-05,True,REGULAR,USD,2026-03-20,268.0,-6.262192815489289,0.3758100313420934
MSFT260320C00190000,2025-06-11 13:44:14+00:00,190.0,287.18,304.8,308.35,0.0,0.0,7.0,32.0,0.7001372760009765,True,REGULAR,USD,2026-03-20,268.0,-11.431804273280168,0.38596705921620406
MSFT260320C00195000,2025-03-11 18:56:12+00:00,195.0,196.55,198.5,203.0,0.0,0.0,,2.0,1.0000000000000003e-05,True,REGULAR,USD,2026-03-20,268.0,-6.0566441293893964,0.39612408709031466
MSFT260320C00200000,2025-05-15 16:14:59+00:00,200.0,261.5,277.9,281.6,0.0,0.0,1.0,6.0,1.0000000000000003e-05,True,REGULAR,USD,2026-03-20,268.0,-4.218370149599609,0.4062811149644253
MSFT260320C00210000,2025-05-16 17:35:41+00:00,210.0,248.0,268.35,272.25,0.0,0.0,1.0,2.0,1.0000000000000003e-05,True,REGULAR,USD,2026-03-20,268.0,-4.2212919347443485,0.4265951707126466
MSFT260320C00220000,2025-04-09 18:45:21+00:00,220.0,172.49,223.5,228.0,0.0,0.0,,1.0,1.0000000000000003e-05,True,REGULAR,USD,2026-03-20,268.0,-6.225787582545963,0.44690922646086784
MSFT260320C00230000,2025-04-23 15:06:39+00:00,230.0,158.71,225.35,229.85,0.0,0.0,,1.0,1.0000000000000003e-05,True,REGULAR,USD,2026-03-20,268.0,-6.416577826177509,0.4672232822090891
MSFT260320C00240000,2025-04-25 19:05:45+00:00,240.0,160.1,216.0,220.35,0.0,0.0,1.0,36.0,1.0000000000000003e-05,True,REGULAR,USD,2026-03-20,268.0,-6.191043105337213,0.48753733795731036
MSFT260320C00250000,2025-06-25 13:49:39+00:00,250.0,250.3,247.6,250.65,20.300003,8.826088,4.0,53.0,0.5802349105834962,True,REGULAR,USD,2026-03-20,268.0,-3.351972406527349,0.5078513937055317
MSFT260320C00260000,2025-06-25 13:51:55+00:00,260.0,240.15,237.6,241.05,21.409988,9.78787,12.0,27.0,0.5560347131347658,True,REGULAR,USD,2026-03-20,268.0,-3.471056441910227,0.5281654494537529
MSFT260320C00270000,2025-06-25 13:52:06+00:00,270.0,230.8,228.6,231.8,41.910004,22.18752,4.0,45.0,0.5454452194213868,True,REGULAR,USD,2026-03-20,268.0,-3.5778295829067295,0.5484795052019742
MSFT260320C00280000,2025-06-25 13:50:39+00:00,280.0,221.0,219.15,222.45,19.0,9.405941,8.0,37.0,0.5289658920288086,True,REGULAR,USD,2026-03-20,268.0,-3.7437661554940624,0.5687935609501954
MSFT260320C00290000,2025-06-25 13:49:11+00:00,290.0,211.75,209.65,212.25,3.350006,1.6074886,4.0,32.0,0.5048572463989257,True,REGULAR,USD,2026-03-20,268.0,-3.979496534699707,0.5891076166984167
MSFT260320C00300000,2025-06-25 13:49:06+00:00,300.0,202.8,200.4,203.2,2.5400085,1.2683555,12.0,355.0,0.5133715655517577,True,REGULAR,USD,2026-03-20,268.0,-4.580282865676901,0.6094216724466379
MSFT260320C00310000,2025-06-25 13:52:36+00:00,310.0,193.25,191.0,193.65,4.0200043,2.124401,6.0,46.0,0.49326068267822276,True,REGULAR,USD,2026-03-20,268.0,-27.057119460723968,0.6297357281948592
MSFT260320C00320000,2025-06-13 17:10:09+00:00,320.0,184.38,181.6,184.25,15.850006,9.404858,1.0,62.0,0.4752860089111328,True,REGULAR,USD,2026-03-20,268.0,-2163234.779564592,0.6500497839430804
MSFT260320C00330000,2025-06-12 19:27:17+00:00,330.0,162.65,172.4,176.1,0.0,0.0,1.0,53.0,0.4725241957092285,True,REGULAR,USD,2026-03-20,268.0,-4.461112155598407,0.6703638396913018
MSFT260320C00340000,2025-06-12 14:09:26+00:00,340.0,150.1,163.65,166.2,0.0,0.0,2.0,85.0,0.4479272737121582,True,REGULAR,USD,2026-03-20,268.0,-4.639538667838699,0.690677895439523
MSFT260320C00350000,2025-06-24 18:28:10+00:00,350.0,155.23,154.2,157.3,0.7299957,0.47248915,2.0,234.0,0.4348201049804688,True,REGULAR,USD,2026-03-20,268.0,-4.47521276350692,0.7109919511877443
MSFT260320C00360000,2025-06-16 17:58:32+00:00,360.0,135.1,146.1,147.7,0.0,0.0,6.0,236.0,0.4138547384643554,True,REGULAR,USD,2026-03-20,268.0,-4.753108839174637,0.7313060069359655
MSFT260320C00370000,2025-06-24 14:05:25+00:00,370.0,134.02,137.25,138.8,0.0,0.0,1.0,324.0,0.3999541206359864,True,REGULAR,USD,2026-03-20,268.0,-4.630054297999487,0.7516200626841868
MSFT260320C00380000,2025-06-25 15:28:13+00:00,380.0,129.74,128.45,129.9,4.6100082,3.684175,6.0,634.0,0.385473674621582,True,REGULAR,USD,2026-03-20,268.0,-4.603012996641463,0.7719341184324081
MSFT260320C00390000,2025-06-25 16:45:10+00:00,390.0,118.6,119.5,121.8,-0.8199997,-0.6866519,2.0,526.0,0.3774934077453613,True,REGULAR,USD,2026-03-20,268.0,-4.775157634322568,0.7922481741806293
MSFT260320C00400000,2025-06-24 17:54:43+00:00,400.0,111.55,110.65,113.25,0.0,0.0,9.0,1007.0,0.3645083081054688,True,REGULAR,USD,2026-03-20,268.0,-4.834578103492703,0.8125622299288506
MSFT260320C00410000,2025-06-24 19:26:34+00:00,410.0,104.15,102.75,104.55,1.5400009,1.5008292,2.0,561.0,0.34957010299682617,True,REGULAR,USD,2026-03-20,268.0,-4.907848907573145,0.8328762856770718
MSFT260320C00420000,2025-06-25 13:35:19+00:00,420.0,94.41,94.6,96.6,0.19000244,0.2016583,16.0,984.0,0.33962147201538084,True,REGULAR,USD,2026-03-20,268.0,-5.0542644282523765,0.8531903414252932
MSFT260320C00430000,2025-06-25 17:35:25+00:00,430.0,86.19,86.8,88.7,-0.5099945,-0.588229,19.0,527.0,0.3288641333007812,True,REGULAR,USD,2026-03-20,268.0,-5.159576726629159,0.8735043971735144
MSFT260320C00440000,2025-06-25 16:52:28+00:00,440.0,78.58,79.3,81.15,-0.8699951,-1.0950222,5.0,1639.0,0.31936563209533686,True,REGULAR,USD,2026-03-20,268.0,-5.250279150570229,0.8938184529217357
MSFT260320C00450000,2025-06-25 19:40:47+00:00,450.0,72.32,72.7,73.85,1.0,1.4021312,6.0,811.0,0.310202820892334,True,REGULAR,USD,2026-03-20,268.0,-5.303105342513612,0.9141325086699569
MSFT260320C00460000,2025-06-25 15:39:42+00:00,460.0,65.53,65.15,67.05,0.5999985,0.9240697,13.0,587.0,0.302817640838623,True,REGULAR,USD,2026-03-20,268.0,-5.375554322684882,0.9344465644181782
MSFT260320C00470000,2025-06-25 13:44:30+00:00,470.0,58.24,58.3,60.05,-0.18999863,-0.32517308,5.0,805.0,0.2925943544006347,True,REGULAR,USD,2026-03-20,268.0,-5.46766511831836,0.9547606201663994
MSFT260320C00480000,2025-06-25 16:06:47+00:00,480.0,52.0,52.65,54.0,0.0,0.0,43.0,1312.0,0.28661296890258786,True,REGULAR,USD,2026-03-20,268.0,-5.530479155964727,0.9750746759146207
MSFT260320C00490000,2025-06-25 19:41:22+00:00,490.0,46.5,46.45,48.0,0.20000076,0.4319671,38.0,598.0,0.27913623703002927,True,REGULAR,USD,2026-03-20,268.0,-5.5727051589270715,0.9953887316628419
MSFT260320C00500000,2025-06-25 19:26:27+00:00,500.0,41.6,41.45,42.35,1.4300003,3.5598714,143.0,3045.0,0.27190364334106437,False,REGULAR,USD,2026-03-20,268.0,-5.598919985395484,1.0157027874110633
MSFT260320C00510000,2025-06-25 17:16:24+00:00,510.0,35.28,36.35,36.65,-0.17000198,-0.47955424,144.0,1157.0,0.26245091804504395,False,REGULAR,USD,2026-03-20,268.0,-5.678088224867469,1.0360168431592844
MSFT260320C00520000,2025-06-25 19:40:24+00:00,520.0,31.2,31.4,32.9,0.23000145,0.74265885,137.0,863.0,0.2625882457733154,False,REGULAR,USD,2026-03-20,268.0,-5.688571913730801,1.0563308989075058
MSFT260320C00530000,2025-06-25 18:36:00+00:00,530.0,26.32,25.55,27.65,0.17000008,0.6500959,113.0,648.0,0.2516630620574951,False,REGULAR,USD,2026-03-20,268.0,-5.748885474752357,1.076644954655727
MSFT260320C00540000,2025-06-25 16:14:39+00:00,540.0,22.6,22.55,23.8,-0.25,-1.0940919,48.0,688.0,0.2470396952056885,False,REGULAR,USD,2026-03-20,268.0,-5.794698197804522,1.0969590104039484
MSFT260320C00550000,2025-06-25 18:42:11+00:00,550.0,19.45,19.55,21.3,-0.049999237,-0.25640634,39.0,788.0,0.24892413681030273,False,REGULAR,USD,2026-03-20,268.0,-5.820385752463674,1.1172730661521695
MSFT260320C00560000,2025-06-25 18:42:41+00:00,560.0,16.45,16.1,18.3,-0.049999237,-0.3030257,4.0,664.0,0.24571219383239748,False,REGULAR,USD,2026-03-20,268.0,-5.841719720498801,1.1375871219003908
MSFT260320C00570000,2025-06-25 18:39:27+00:00,570.0,13.9,13.75,15.2,-0.020000458,-0.14368145,5.0,134.0,0.239616368560791,False,REGULAR,USD,2026-03-20,268.0,-5.806942365869981,1.1579011776486121
MSFT260320C00580000,2025-06-25 19:40:27+00:00,580.0,12.15,11.85,12.95,0.46000004,3.9349875,77.0,240.0,0.23740386627197263,False,REGULAR,USD,2026-03-20,268.0,-5.707568679454362,1.1782152333968334
MSFT260320C00590000,2025-06-25 18:35:48+00:00,590.0,10.15,9.8,10.85,0.21999931,2.2155015,7.0,67.0,0.2342758457946777,False,REGULAR,USD,2026-03-20,268.0,-5.655196955189036,1.1985292891450545
MSFT260320C00600000,2025-06-25 19:51:49+00:00,600.0,8.55,7.95,8.7,0.28999996,3.5108953,17.0,874.0,0.22838601211547854,False,REGULAR,USD,2026-03-20,268.0,-5.5909255414984305,1.2188433448932758
MSFT260320C00610000,2025-06-25 18:39:03+00:00,610.0,6.8,6.5,7.75,0.01999998,0.29498497,4.0,212.0,0.2313156703186035,False,REGULAR,USD,2026-03-20,268.0,-5.543072116089491,1.2391574006414972
MSFT260320C00620000,2025-06-25 18:35:37+00:00,620.0,5.55,5.35,6.0,0.25,4.716981,113.0,223.0,0.2245408357238769,False,REGULAR,USD,2026-03-20,268.0,-5.479661233946068,1.2594714563897185
MSFT260320C00630000,2025-06-24 18:26:09+00:00,630.0,5.0,4.35,6.05,0.25,5.263158,1.0,44.0,0.2355880885314941,False,REGULAR,USD,2026-03-20,268.0,-5.396850294063925,1.2797855121379398
MSFT260320C00640000,2025-06-25 16:35:19+00:00,640.0,4.01,4.1,4.25,0.3000002,8.086259,7.0,103.0,0.22379316253662107,False,REGULAR,USD,2026-03-20,268.0,-5.335718570552778,1.3000995678861609
MSFT260320C00650000,2025-06-25 19:44:25+00:00,650.0,3.37,3.4,3.55,-0.03000021,-0.8823591,144.0,355.0,0.22330488616943356,False,REGULAR,USD,2026-03-20,268.0,-5.266395947455692,1.3204136236343822
MSFT260320C00660000,2025-06-20 19:59:00+00:00,660.0,2.05,2.85,3.45,0.0,0.0,2.0,294.0,0.23072058349609376,False,REGULAR,USD,2026-03-20,268.0,-5.222160908870132,1.3407276793826035
MSFT260320C00680000,2025-06-25 19:44:25+00:00,680.0,2.01,1.39,2.57,0.059999943,3.07692,99.0,19.0,0.23267368896484375,False,REGULAR,USD,2026-03-20,268.0,-5.058505981168427,1.381355790879046
MSFT260515C00330000,2025-06-23 19:53:01+00:00,330.0,172.85,176.4,179.8,0.0,0.0,,,0.46880108840942386,True,REGULAR,USD,2026-05-15,324.0,-3.838629491446494,0.6703638396913018
MSFT260515C00450000,2025-06-25 14:42:30+00:00,450.0,80.47,78.45,81.4,2.4199982,3.100574,,,0.32741456283569337,True,REGULAR,USD,2026-05-15,324.0,-4.642245879625798,0.9141325086699569
MSFT260515C00470000,2025-06-23 13:41:50+00:00,470.0,54.85,64.75,67.95,0.0,0.0,,,0.3108589422607422,True,REGULAR,USD,2026-05-15,324.0,-5.098099324373713,0.9547606201663994
MSFT260515C00480000,2025-06-25 14:13:42+00:00,480.0,60.02,59.0,60.5,1.2400017,2.109564,,,0.2967294448852539,True,REGULAR,USD,2026-05-15,324.0,-4.8470835239958365,0.9750746759146207
MSFT260515C00490000,2025-06-24 18:17:12+00:00,490.0,53.0,51.15,53.15,0.0,0.0,,,0.2820124900054931,True,REGULAR,USD,2026-05-15,324.0,-4.926513996641929,0.9953887316628419
MSFT260515C00500000,2025-06-24 19:25:15+00:00,500.0,47.3,46.4,47.35,0.0,0.0,,,0.2743908010864258,False,REGULAR,USD,2026-05-15,324.0,-4.972975544203248,1.0157027874110633
MSFT260515C00510000,2025-06-24 18:59:38+00:00,510.0,41.84,40.9,41.7,0.0,0.0,,,0.2660138096618652,False,REGULAR,USD,2026-05-15,324.0,-5.015456304695201,1.0360168431592844
MSFT260515C00540000,2025-06-23 19:36:22+00:00,540.0,27.37,29.25,30.0,0.0,0.0,,,0.25965095825195317,False,REGULAR,USD,2026-05-15,324.0,-5.105841815553428,1.0969590104039484
MSFT260515C00620000,2025-06-23 16:13:32+00:00,620.0,7.6,8.75,9.5,0.0,0.0,,,0.2356948989868164,False,REGULAR,USD,2026-05-15,324.0,-4.934023648209451,1.2594714563897185
MSFT260515C00640000,2025-06-23 16:45:27+00:00,640.0,5.7,6.35,7.05,0.0,0.0,,,0.2335739485168457,False,REGULAR,USD,2026-05-15,324.0,-4.82835727093362,1.3000995678861609
MSFT260515C00700000,2025-06-25 15:04:06+00:00,700.0,2.56,2.41,2.6,0.109999895,4.4897914,169.0,,0.22653971710205079,False,REGULAR,USD,2026-05-15,324.0,-4.558543096318467,1.4219839023754886
MSFT260618C00175000,2025-06-12 16:01:11+00:00,175.0,309.4,320.1,324.35,0.0,0.0,,1.0,0.6736482830810548,True,REGULAR,USD,2026-06-18,358.0,-2.898442000748084,0.35549597559387214
MSFT260618C00185000,2025-05-09 19:39:56+00:00,185.0,260.36,289.15,293.5,0.0,0.0,120.0,780.0,1.0000000000000003e-05,True,REGULAR,USD,2026-06-18,358.0,-99184605.46821986,0.3758100313420934
MSFT260618C00190000,2025-04-15 14:26:40+00:00,190.0,205.0,267.5,272.15,0.0,0.0,1.0,55.0,1.0000000000000003e-05,True,REGULAR,USD,2026-06-18,358.0,-29.787098933136008,0.38596705921620406
MSFT260618C00195000,2024-11-26 20:24:40+00:00,195.0,244.94,247.0,251.5,0.0,0.0,5.0,5.0,1.0000000000000003e-05,True,REGULAR,USD,2026-06-18,358.0,-1.778477468442898e+17,0.39612408709031466
MSFT260618C00200000,2025-06-05 19:59:49+00:00,200.0,273.75,296.5,300.65,0.0,0.0,1.0,31.0,0.6289709954833984,True,REGULAR,USD,2026-06-18,358.0,-5.967041059983921,0.4062811149644253
MSFT260618C00205000,2024-11-26 20:26:14+00:00,205.0,235.75,238.5,242.0,0.0,0.0,8.0,4.0,1.0000000000000003e-05,True,REGULAR,USD,2026-06-18,358.0,-1066045954.7043635,0.4164381428385359
MSFT260618C00210000,2025-05-01 13:36:09+00:00,210.0,229.0,255.0,260.0,0.0,0.0,1.0,7.0,1.0000000000000003e-05,True,REGULAR,USD,2026-06-18,358.0,-50.05424193802456,0.4265951707126466
MSFT260618C00215000,2025-05-01 13:39:38+00:00,215.0,224.0,250.5,255.0,0.0,0.0,1.0,10.0,1.0000000000000003e-05,True,REGULAR,USD,2026-06-18,358.0,-11.400129747072924,0.4367521985867572
MSFT260618C00220000,2025-05-02 14:04:31+00:00,220.0,226.33,245.5,250.5,0.0,0.0,1.0,124.0,1.0000000000000003e-05,True,REGULAR,USD,2026-06-18,358.0,3.1359451180050896e+291,0.44690922646086784
MSFT260618C00225000,2025-05-12 16:59:27+00:00,225.0,229.75,253.9,258.0,0.0,0.0,1.0,18.0,1.0000000000000003e-05,True,REGULAR,USD,2026-06-18,358.0,-61.709727282526345,0.45706625433497844
MSFT260618C00230000,2025-06-10 17:31:57+00:00,230.0,248.16,268.1,272.35,0.0,0.0,200.0,210.0,0.5758709405517577,True,REGULAR,USD,2026-06-18,358.0,-3.477713334120944,0.4672232822090891
MSFT260618C00235000,2025-04-23 17:55:17+00:00,235.0,154.7,223.05,226.95,0.0,0.0,14.0,30.0,1.0000000000000003e-05,True,REGULAR,USD,2026-06-18,358.0,0.0007819096189477098,0.4773803100831997
MSFT260618C00240000,2025-03-13 13:30:00+00:00,240.0,157.89,160.05,165.0,0.0,0.0,1.0,6.0,1.0000000000000003e-05,True,REGULAR,USD,2026-06-18,358.0,-10421.954296628104,0.48753733795731036
MSFT260618C00245000,2025-02-19 19:17:40+00:00,245.0,181.85,158.0,161.3,0.0,0.0,1.0,21.0,1.0000000000000003e-05,True,REGULAR,USD,2026-06-18,358.0,-4.7616180577274525,0.49769436583142096
MSFT260618C00250000,2025-06-10 17:31:57+00:00,250.0,229.62,249.55,253.45,0.0,0.0,200.0,219.0,0.5437362521362306,True,REGULAR,USD,2026-06-18,358.0,-3.459881822831827,0.5078513937055317
MSFT260618C00255000,2025-04-30 15:31:40+00:00,255.0,149.15,213.5,218.0,0.0,0.0,10.0,20.0,1.0000000000000003e-05,True,REGULAR,USD,2026-06-18,358.0,-25.17309679662159,0.5180084215796422
MSFT260618C00260000,2025-05-13 13:32:53+00:00,260.0,198.39,224.65,229.45,0.0,0.0,1.0,8.0,1.0000000000000003e-05,True,REGULAR,USD,2026-06-18,358.0,-1.9450693171222204e+21,0.5281654494537529
MSFT260618C00265000,2025-06-24 18:00:16+00:00,265.0,236.6,235.55,238.8,0.0,0.0,1.0,25.0,0.5152636364746093,True,REGULAR,USD,2026-06-18,358.0,-3.4179435605548356,0.5383224773278635
MSFT260618C00270000,2025-06-24 19:06:42+00:00,270.0,233.25,230.9,234.75,1.9600067,0.8474239,2.0,40.0,0.5120898400878906,True,REGULAR,USD,2026-06-18,358.0,-3.3408647410515866,0.5484795052019742
MSFT260618C00275000,2025-06-24 19:06:42+00:00,275.0,226.64,226.45,229.45,0.0,0.0,1.0,44.0,0.5012256909179689,True,REGULAR,USD,2026-06-18,358.0,-17.248171527077037,0.5586365330760847
MSFT260618C00280000,2025-06-25 13:56:08+00:00,280.0,223.85,221.75,224.8,30.40001,15.714661,4.0,27.0,0.5135699278259276,True,REGULAR,USD,2026-06-18,358.0,-6.243274379991858,0.5687935609501954
MSFT260618C00285000,2025-06-10 17:03:44+00:00,285.0,197.29,217.2,220.1,0.0,0.0,499.0,256.0,0.5047046600341796,True,REGULAR,USD,2026-06-18,358.0,-3.71413324525626,0.5789505888243061
MSFT260618C00290000,2025-06-25 13:55:08+00:00,290.0,214.95,212.6,215.95,22.179993,11.505936,2.0,374.0,0.5025989682006836,True,REGULAR,USD,2026-06-18,358.0,2.318426244956997e+259,0.5891076166984167
MSFT260618C00295000,2025-06-25 14:07:14+00:00,295.0,211.0,208.05,211.3,33.050003,18.572634,1.0,526.0,0.49420671813964845,True,REGULAR,USD,2026-06-18,358.0,-73809.4233903194,0.5992646445725273
MSFT260618C00300000,2025-06-18 18:00:05+00:00,300.0,194.0,203.35,207.15,0.0,0.0,1.0,869.0,0.4915517153930664,True,REGULAR,USD,2026-06-18,358.0,-3.5555727732053755,0.6094216724466379
MSFT260618C00305000,2025-05-21 13:32:00+00:00,305.0,167.65,0.0,0.0,0.0,0.0,5.0,51.0,1.0000000000000003e-05,True,REGULAR,USD,2026-06-18,358.0,-56050195.693548046,0.6195787003207486
MSFT260618C00310000,2025-06-11 14:03:53+00:00,310.0,178.4,194.35,198.0,0.0,0.0,13.0,91.0,0.47615575119018555,True,REGULAR,USD,2026-06-18,358.0,-3.8135879445620144,0.6297357281948592
MSFT260618C00315000,2025-06-09 16:45:47+00:00,315.0,173.26,190.05,193.65,0.0,0.0,1.0,13.0,0.4707694525146484,True,REGULAR,USD,2026-06-18,358.0,-3.884236886845234,0.6398927560689699
MSFT260618C00320000,2025-06-20 13:38:20+00:00,320.0,178.77,186.05,188.15,0.0,0.0,1.0,188.0,0.45346615875244145,True,REGULAR,USD,2026-06-18,358.0,-3.63474842588343,0.6500497839430804
MSFT260618C00325000,2025-06-16 16:12:23+00:00,325.0,172.5,180.95,183.6,0.0,0.0,1.0,141.0,0.44611149597167965,True,REGULAR,USD,2026-06-18,358.0,-3.7223383028324606,0.6602068118171911
MSFT260618C00330000,2025-06-16 15:14:16+00:00,330.0,167.0,176.65,179.6,0.0,0.0,1.0,97.0,0.4440820973205566,True,REGULAR,USD,2026-06-18,358.0,-3.794926601657305,0.6703638396913018
MSFT260618C00335000,2025-06-24 19:24:43+00:00,335.0,172.42,172.1,176.0,0.0,0.0,1.0,61.0,0.4454248573303223,True,REGULAR,USD,2026-06-18,358.0,-3.583209602873837,0.6805208675654124
MSFT260618C00340000,2025-06-23 18:39:39+00:00,340.0,164.84,167.95,171.15,0.0,0.0,4.0,95.0,0.434850622253418,True,REGULAR,USD,2026-06-18,358.0,-3.6973919706199507,0.690677895439523
MSFT260618C00345000,2025-06-11 15:51:09+00:00,345.0,149.19,163.1,166.75,0.0,0.0,3.0,197.0,0.42839621902465824,True,REGULAR,USD,2026-06-18,358.0,-4.164057375785575,0.7008349233136336
MSFT260618C00350000,2025-06-24 19:24:43+00:00,350.0,159.42,158.6,162.3,0.0,0.0,1.0,1550.0,0.42140776351928716,True,REGULAR,USD,2026-06-18,358.0,-3.693559514073259,0.7109919511877443
MSFT260618C00355000,2025-06-24 17:59:42+00:00,355.0,155.59,155.05,157.75,0.0,0.0,3.0,84.0,0.4134885311889648,True,REGULAR,USD,2026-06-18,358.0,-3.721645191077927,0.7211489790618549
MSFT260618C00360000,2025-06-23 13:45:16+00:00,360.0,136.7,150.2,153.0,0.0,0.0,1.0,1111.0,0.4038908488464356,True,REGULAR,USD,2026-06-18,358.0,-5.073438887062939,0.7313060069359655
MSFT260618C00365000,2025-06-20 19:32:08+00:00,365.0,134.53,145.95,148.7,0.0,0.0,2.0,70.0,0.3979704978942871,True,REGULAR,USD,2026-06-18,358.0,-4.550542231794551,0.7414630348100761
MSFT260618C00370000,2025-06-23 16:37:49+00:00,370.0,132.5,141.8,144.85,0.0,0.0,1.0,229.0,0.39548334014892583,True,REGULAR,USD,2026-06-18,358.0,-4.324695307635797,0.7516200626841868
MSFT260618C00375000,2025-06-23 19:45:05+00:00,375.0,133.82,137.55,139.95,0.0,0.0,6.0,362.0,0.38460393234252926,True,REGULAR,USD,2026-06-18,358.0,-4.042034577224109,0.7617770905582975
MSFT260618C00380000,2025-06-24 19:51:46+00:00,380.0,133.35,133.35,135.8,0.0,0.0,1.0,532.0,0.37946177185058594,True,REGULAR,USD,2026-06-18,358.0,-3.9674455392401913,0.7719341184324081
